0,0.0,-18.7,-58.7,124.1,&
1,0.0,18.7,-58.7,124.1,&
2,0.0,-26.6,48.8,13.0,&
3,0.0,26.6,48.8,13.0,&
4,0.0,18.7,41.5,35.5,&
5,0.0,-18.7,41.5,35.5
