0,0.0,-18.7,-49.8,123.4,&
1,0.0,18.7,-49.8,123.4,&
2,0.0,-38.7,-17.4,84.6,&
3,0.0,38.7,-17.4,84.6,&
4,0.0,18.7,3.0,90.3,&
5,0.0,-18.7,3.0,90.3
