0,0.0,-18.7,50.3,19.7,&
1,0.0,18.7,50.3,19.7,&
2,0.0,-38.7,2.7,66.8,&
3,0.0,38.7,2.7,66.8,&
4,0.0,18.7,-45.3,122.4,&
5,0.0,-18.7,-45.3,122.4
